date,wind_offshore_50hz_actual,wind_offshore_50hz_fitted,wind_offshore_50hz_lower,wind_offshore_50hz_upper
2026-01-24 00:00:00+00:00,1428.0975,983.840231432388,699.2589206150512,1268.421542249725
2026-01-24 01:00:00+00:00,1491.815,1037.8038690741732,753.2225582568362,1322.3851798915098
2026-01-24 02:00:00+00:00,1537.0725000000002,917.9804849221014,633.3991741047646,1202.5617957394381
2026-01-24 03:00:00+00:00,1485.8200000000002,1024.001983832307,739.42067301497,1308.5832946496437
2026-01-24 04:00:00+00:00,1410.305,947.0948632482089,662.5135524308721,1231.6761740655456
2026-01-24 05:00:00+00:00,1415.685,1022.1459032188352,737.5645924014983,1306.727214036172
2026-01-24 06:00:00+00:00,1411.44,1093.5995977336418,809.018286916305,1378.1809085509785
2026-01-24 07:00:00+00:00,1399.0349999999999,1169.6830638314116,885.1017530140748,1454.2643746487483
2026-01-24 08:00:00+00:00,1359.7675,1161.848854548121,877.2675437307843,1446.430165365458
2026-01-24 09:00:00+00:00,1207.4,1218.6154358788956,934.0341250615588,1503.1967466962324
2026-01-24 10:00:00+00:00,1015.5575000000001,1026.0677530367734,741.4864422194365,1310.6490638541102
2026-01-24 11:00:00+00:00,948.74,974.5939083414396,690.0125975241028,1259.1752191587766
2026-01-24 12:00:00+00:00,952.5325,1041.5963135717172,757.0150027543805,1326.177624389054
2026-01-24 13:00:00+00:00,1050.3575,1010.7468335884942,726.1655227711573,1295.328144405831
2026-01-24 14:00:00+00:00,1308.38,1141.2064429712782,856.6251321539413,1425.787753788615
2026-01-24 15:00:00+00:00,1468.435,1045.42463783298,760.8433270156432,1330.005948650317
2026-01-24 16:00:00+00:00,1581.32,1151.2464694277655,866.6651586104288,1435.8277802451025
2026-01-24 17:00:00+00:00,1597.1325,1147.636851449788,863.0555406324514,1432.218162267125
2026-01-24 18:00:00+00:00,1487.92,1355.1836748884784,1070.6023640711417,1639.7649857058152
2026-01-24 19:00:00+00:00,1442.8474999999999,1099.8634913064238,815.2821804890871,1384.4448021237606
2026-01-24 20:00:00+00:00,1245.575,984.9978610781448,700.416550260808,1269.5791718954815
2026-01-24 21:00:00+00:00,1011.315,913.0450207298957,628.4637099125588,1197.6263315472324
2026-01-24 22:00:00+00:00,920.1374999999999,920.2990941175372,635.7177833002003,1204.880404934874
2026-01-24 23:00:00+00:00,989.295,870.7200802304287,586.138769413092,1155.3013910477657
2026-01-25 00:00:00+00:00,1050.0475000000001,829.2981019625082,544.7167911451714,1113.879412779845
2026-01-25 01:00:00+00:00,914.1800000000001,826.6894321221948,542.108121304858,1111.2707429395316
2026-01-25 02:00:00+00:00,954.595,741.2060728311166,456.6247620137798,1025.7873836484534
2026-01-25 03:00:00+00:00,972.6424999999999,896.1866997277531,611.6053889104163,1180.76801054509
2026-01-25 04:00:00+00:00,1079.5,946.6710176470958,662.089706829759,1231.2523284644326
2026-01-25 05:00:00+00:00,1022.055,972.0748415040855,687.4935306867486,1256.6561523214223
2026-01-25 06:00:00+00:00,900.2025,856.8145475457786,572.2332367284417,1141.3958583631156
2026-01-25 07:00:00+00:00,874.2125,866.4589016688624,581.8775908515256,1151.0402124861992
2026-01-25 08:00:00+00:00,868.5074999999999,776.1487011787121,491.56739036137526,1060.730011996049
2026-01-25 09:00:00+00:00,900.29,847.9093145995953,563.3280037822585,1132.4906254169323
2026-01-25 10:00:00+00:00,983.5550000000001,909.4868300269422,624.9055192096055,1194.068140844279
2026-01-25 11:00:00+00:00,1010.005,963.2125257635581,678.6312149462212,1247.793836580895
2026-01-25 12:00:00+00:00,1126.0974999999999,1034.701045957649,750.1197351403122,1319.2823567749858
2026-01-25 13:00:00+00:00,1239.5025,1119.4997431210718,834.9184323037348,1404.0810539384083
2026-01-25 14:00:00+00:00,1377.225,1194.1650786799387,909.583767862602,1478.7463894972757
2026-01-25 15:00:00+00:00,1462.105,1239.9418547258067,955.3605439084699,1524.5231655431435
2026-01-25 16:00:00+00:00,1676.2525,1284.4759020779627,999.8945912606259,1569.0572128952995
