date,solar_tran_actual,solar_tran_fitted,solar_tran_lower,solar_tran_upper
2026-01-24 00:00:00+00:00,0.0,-51.65302640017967,-1090.7158045808856,983.2858972342407
2026-01-24 01:00:00+00:00,0.0,-149.9129366412983,-1190.1601734747987,886.7812723740085
2026-01-24 02:00:00+00:00,0.0,-115.52646204836651,-1156.1210722519468,915.8060082825286
2026-01-24 03:00:00+00:00,0.0,-112.14231231401641,-1151.490691240343,923.8218006903716
2026-01-24 04:00:00+00:00,0.0,-60.90356979238845,-1100.4554857271833,977.9898035582788
2026-01-24 05:00:00+00:00,0.0,31.126730265289098,-1007.4537507255582,1064.4261115295474
2026-01-24 06:00:00+00:00,0.0,86.92669600393901,-953.8549789745923,1121.4480128394964
2026-01-24 07:00:00+00:00,130.0067499999999,336.19171171469725,-706.2450531382171,1366.358616118879
2026-01-24 08:00:00+00:00,782.4245,653.2929300695697,-385.68110750523783,1687.5291281803002
2026-01-24 09:00:00+00:00,1648.03275,1024.403297817014,-15.052989529262504,2060.107237819807
2026-01-24 10:00:00+00:00,2442.44225,1915.6599658642772,879.7749589744966,2954.4295301665697
2026-01-24 11:00:00+00:00,2872.9667500000005,2263.0334030501353,1223.07463647589,3298.5166602068894
2026-01-24 12:00:00+00:00,2764.85225,2212.393035542269,1174.4243744677276,3245.876047297884
2026-01-24 13:00:00+00:00,2002.5149999999999,2019.6228535423697,982.6634787083651,3057.397309403267
2026-01-24 14:00:00+00:00,942.85475,1620.7665965227943,582.9629618677941,2660.1480294123153
2026-01-24 15:00:00+00:00,223.12099999999998,630.961011926202,-408.8254799542949,1666.9237254653845
2026-01-24 16:00:00+00:00,0.21925000000010186,10.57859061723957,-1029.2602864005926,1046.511570859859
2026-01-24 17:00:00+00:00,0.0,-434.84492386285024,-1473.3453580214264,601.2870594959029
2026-01-24 18:00:00+00:00,0.0,-320.3303115656888,-1358.7636453785076,717.887564473056
2026-01-24 19:00:00+00:00,0.0,-238.9590307696535,-1278.4077635718486,797.042323780048
2026-01-24 20:00:00+00:00,0.0,-198.7278086292722,-1238.2880481335687,837.8216498968322
2026-01-24 21:00:00+00:00,0.0,-220.0844350910454,-1256.0695437298295,818.278720516753
2026-01-24 22:00:00+00:00,0.0,-169.31673269533508,-1208.4292807623706,867.9306276717932
2026-01-24 23:00:00+00:00,0.0,-111.09491628172395,-1150.92168428294,927.7671014663815
2026-01-25 00:00:00+00:00,0.0,-249.69571313509823,-1290.71498258363,784.1458677666784
2026-01-25 01:00:00+00:00,0.0,-293.55634520431363,-1333.13230843248,743.37531321758
2026-01-25 02:00:00+00:00,0.0,-280.5211496628847,-1319.2055162253823,757.9271251678215
2026-01-25 03:00:00+00:00,0.0,-217.3682376888653,-1255.1300909421084,820.3720934066813
2026-01-25 04:00:00+00:00,0.0,-113.20658680113638,-1151.9162122367761,924.9942782364333
2026-01-25 05:00:00+00:00,0.0,-7.5028691892678125,-1048.3283091228077,1030.2159712087237
2026-01-25 06:00:00+00:00,0.0,84.89093766932058,-956.2030412535801,1121.0293100019728
2026-01-25 07:00:00+00:00,76.65625,294.80398973037234,-746.8723901840019,1328.0878175083853
2026-01-25 08:00:00+00:00,408.6890000000001,321.53728286660316,-719.5689022079177,1353.9351015823531
2026-01-25 09:00:00+00:00,723.184,700.7711419415965,-339.55677528347655,1734.667746285626
2026-01-25 10:00:00+00:00,952.256,993.040361767788,-46.64496960151723,2025.5836088238439
2026-01-25 11:00:00+00:00,1090.20325,976.3134622273734,-64.59983334428125,2008.906653182154
2026-01-25 12:00:00+00:00,1037.53925,1079.0755113486484,40.80892118833867,2111.2304373211705
2026-01-25 13:00:00+00:00,745.98775,831.39734077989,-207.86779966094173,1863.932996628323
2026-01-25 14:00:00+00:00,328.1600000000001,460.2765386136798,-580.3460590287616,1491.6762357435687
2026-01-25 15:00:00+00:00,64.48775000000012,-178.9554408890658,-1220.806201779717,855.5284269150856
2026-01-25 16:00:00+00:00,0.18875000000002728,-236.12860605504375,-1276.2522274113303,799.6857331674927
2026-01-25 17:00:00+00:00,0.0,-280.84055385356805,-1319.8252898937112,757.1688431347617
2026-01-25 18:00:00+00:00,0.0,-246.0057896049707,-1284.6434262155735,791.7863596928637
2026-01-25 19:00:00+00:00,0.0,-259.90378459944645,-1298.858362315536,779.444889949616
2026-01-25 20:00:00+00:00,0.0,-257.82324838340423,-1296.18523499412,781.6655651024228
2026-01-25 21:00:00+00:00,0.0,-229.98564294047765,-1268.1299740308555,809.5347624213887
2026-01-25 22:00:00+00:00,0.0,-189.53252048974855,-1229.2948437547211,849.7074427676095
2026-01-25 23:00:00+00:00,0.0,-127.67336702334524,-1166.616601707703,907.7316625388795
2026-01-26 00:00:00+00:00,0.0,-316.5731996987479,-1354.5839222322797,719.0139295901718
2026-01-26 01:00:00+00:00,0.0,-325.07577951278154,-1362.9655098156873,711.2947958207916
2026-01-26 02:00:00+00:00,0.0,-311.2426235157277,-1349.2819392288752,726.0073806810698
2026-01-26 03:00:00+00:00,0.0,-249.43669955297514,-1286.880409909054,785.6985922548554
2026-01-26 04:00:00+00:00,0.0,-156.88756832489867,-1195.323641790188,879.5093316705866
2026-01-26 05:00:00+00:00,0.0,-57.13834774276802,-1096.2733120188573,980.1143494901456
2026-01-26 06:00:00+00:00,0.0,29.61391699633964,-1009.0253278367513,1066.0887117590626
2026-01-26 07:00:00+00:00,33.362750000000005,220.60055579845482,-815.923252437763,1254.6332875585595
2026-01-26 08:00:00+00:00,191.53199999999993,272.0711864924739,-765.2525761453842,1309.0835269741892
