date,solar_rte_actual,solar_rte_fitted,solar_rte_lower,solar_rte_upper
2026-02-28 00:00:00+00:00,,-8.893195,-167.6364050118068,149.84981814758703
2026-02-28 01:00:00+00:00,,-18.028694,-176.77183340948977,140.7143897499036
2026-02-28 02:00:00+00:00,,-8.355842,-167.0989827389726,150.38724042042077
2026-02-28 03:00:00+00:00,,-9.729377,-168.47242300067774,149.0138001587161
2026-02-28 04:00:00+00:00,,-4.5372386,-163.28025863186576,154.20596452752807
2026-02-28 05:00:00+00:00,,-3.644172,-162.38722236556032,155.09900079383306
2026-02-28 06:00:00+00:00,,310.5846,151.84150489504327,469.32772805443665
2026-02-28 07:00:00+00:00,,1666.8267,1508.0835036286774,1825.5697267880707
2026-02-28 08:00:00+00:00,,3498.2285,3339.4853792390513,3656.971602398445
2026-02-28 09:00:00+00:00,,5159.378,5000.634679713493,5318.120902872886
2026-02-28 10:00:00+00:00,,8201.647,8042.904516335077,8360.390739494469
2026-02-28 11:00:00+00:00,,8588.714,8429.970591895588,8747.456815054982
2026-02-28 12:00:00+00:00,,9043.228,8884.48428805749,9201.970511216883
2026-02-28 13:00:00+00:00,,8149.3433,7990.600249995754,8308.086473155146
2026-02-28 14:00:00+00:00,,7083.6753,6924.932395952779,7242.418619112173
2026-02-28 15:00:00+00:00,,4135.0005,3976.257311498963,4293.743534658357
2026-02-28 16:00:00+00:00,,1761.0226,1602.2794485111463,1919.7656716705396
2026-02-28 17:00:00+00:00,,351.43616,192.69310003534338,510.17932319473675
2026-02-28 18:00:00+00:00,,333.34534,174.60230095818997,492.08852411758335
2026-02-28 19:00:00+00:00,,247.44006,88.69701367878679,406.18323683818016
2026-02-28 20:00:00+00:00,,-10.882941,-169.62604279806374,147.8601803613301
2026-02-28 21:00:00+00:00,,0.7962577,-157.9467989702889,159.53942418910447
2026-02-28 22:00:00+00:00,,-10.393683,-169.1368859969175,148.34933716247588
2026-02-28 23:00:00+00:00,,-6.478889,-165.22188102659902,152.26434213279435
2026-03-01 00:00:00+00:00,,1.6939627,-157.04926126102873,160.4369618983651
2026-03-01 01:00:00+00:00,,-0.8978341,-159.64084200247908,157.8453811569143
2026-03-01 02:00:00+00:00,,-2.0472481,-160.79046051723844,156.6957626421554
2026-03-01 03:00:00+00:00,,-9.842414,-168.58545923488919,148.9007639245042
2026-03-01 04:00:00+00:00,,-8.037238,-166.7803806098009,150.7058425495925
2026-03-01 05:00:00+00:00,,-9.841193,-168.58420883406825,148.90201432532513
2026-03-01 06:00:00+00:00,,413.0321,254.28909487496503,571.7753180343584
2026-03-01 07:00:00+00:00,,2129.3687,1970.625460781374,2288.1116839407673
2026-03-01 08:00:00+00:00,,5744.805,5586.061965744102,5903.5481889034945
2026-03-01 09:00:00+00:00,,9607.949,9449.206311934471,9766.692535093865
2026-03-01 10:00:00+00:00,,11106.076,10947.332542219368,11264.81876537876
2026-03-01 11:00:00+00:00,,12332.1045,12173.361050503932,12490.847273663327
2026-03-01 12:00:00+00:00,,13616.386,13457.642732073455,13775.128955232849
2026-03-01 13:00:00+00:00,,10651.138,10492.39420993868,10809.880433098073
2026-03-01 14:00:00+00:00,,8634.637,8475.893312605236,8793.379535764627
2026-03-01 15:00:00+00:00,,7494.258,7335.514759752441,7653.0009829118335
2026-03-01 16:00:00+00:00,,3211.8572,3053.114050527667,3370.600273687061
2026-03-01 17:00:00+00:00,,687.369,528.625784585247,846.1120077446408
2026-03-01 18:00:00+00:00,,300.9823,142.23917683082618,459.72539999021956
2026-03-01 19:00:00+00:00,,252.29968,93.55657142923246,411.0427945886263
2026-03-01 20:00:00+00:00,,15.591912,-143.1513062166032,174.3349169427902
2026-03-01 21:00:00+00:00,,5.0987477,-153.64441982564767,163.8418033337457
2026-03-01 22:00:00+00:00,,-1.947883,-160.69092861189256,156.79529454750082
2026-03-01 23:00:00+00:00,,-4.037971,-162.78109862415204,154.70512453524134
2026-03-02 00:00:00+00:00,,-17.696907,-176.4399770316163,141.04624612777707
2026-03-02 01:00:00+00:00,,-20.515266,-179.25838048198284,138.22784267741054
2026-03-02 02:00:00+00:00,,-15.353156,-174.09622573287288,143.3899974265205
2026-03-02 03:00:00+00:00,,-1.3162912,-160.05947619732524,157.4267469620686
2026-03-02 04:00:00+00:00,,-6.284309,-165.0273186588629,152.45890450053048
2026-03-02 05:00:00+00:00,,35.58117,-123.16189853295646,194.32432462643692
2026-03-02 06:00:00+00:00,,398.91882,240.17582080917646,557.6620439685698
2026-03-02 07:00:00+00:00,,2094.9783,1936.2351243230844,2253.721347482478
2026-03-02 08:00:00+00:00,,5834.8906,5676.147593048023,5993.633816207417
2026-03-02 09:00:00+00:00,,8876.597,8717.853874019616,9035.340097179009
2026-03-02 10:00:00+00:00,,12082.063,11923.3198988244,12240.806121983795
2026-03-02 11:00:00+00:00,,13613.713,13454.969875278646,13772.456098438037
2026-03-02 12:00:00+00:00,,14328.425,14169.680978747965,14487.16720190736
2026-03-02 13:00:00+00:00,,13769.579,13610.835838729334,13928.322061888728
2026-03-02 14:00:00+00:00,,10240.4375,10081.694058381687,10399.180281541081
2026-03-02 15:00:00+00:00,,7448.3867,7289.643555556617,7607.129778716009
2026-03-02 16:00:00+00:00,,3043.0771,2884.33398256598,3201.8202057253734
2026-03-02 17:00:00+00:00,,614.4967,455.75367514251684,773.2398983019107
2026-03-02 18:00:00+00:00,,152.70154,-6.041605159963638,311.44461799942974
2026-03-02 19:00:00+00:00,,262.5182,103.77509701800182,421.2613201773952
