date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2026-01-24 00:00:00+00:00,6406.235000000001,4937.84419200788,3247.3404853933516,6620.742852982772
2026-01-24 01:00:00+00:00,6554.026,4780.555705305497,3085.237023282139,6464.102738932557
2026-01-24 02:00:00+00:00,6177.0247500000005,4717.792198134315,3026.52062604484,6404.297422990223
2026-01-24 03:00:00+00:00,6259.03425,4720.855781195877,3032.3071889253697,6407.397608604184
2026-01-24 04:00:00+00:00,6489.4395,4673.129306474079,2986.554667317744,6357.889209808831
2026-01-24 05:00:00+00:00,6650.9995,4664.435498128274,2975.1805230532937,6350.369110845913
2026-01-24 06:00:00+00:00,6623.6155,4514.725949082354,2828.585542390876,6199.434985123084
2026-01-24 07:00:00+00:00,6482.41675,4495.197514446229,2803.2121128759195,6178.922851556927
2026-01-24 08:00:00+00:00,6696.901749999999,4453.200739886428,2764.937317621985,6140.175791369931
2026-01-24 09:00:00+00:00,6664.8415,4300.20238692621,2608.483165009069,5986.172715180161
2026-01-24 10:00:00+00:00,6493.5995,4284.002305200593,2593.482636750461,5970.461870836974
2026-01-24 11:00:00+00:00,6121.80875,4186.296130655456,2496.9462084920133,5875.870104073023
2026-01-24 12:00:00+00:00,6031.863,4148.964815008052,2462.1788908691024,5838.64855084774
2026-01-24 13:00:00+00:00,6059.510250000001,4049.366375960536,2363.063027979405,5737.633726028207
2026-01-24 14:00:00+00:00,6242.56525,3965.668461138024,2278.9187432020644,5652.920777039148
2026-01-24 15:00:00+00:00,6329.6942500000005,4038.222171515343,2351.8751989325588,5724.135835579384
2026-01-24 16:00:00+00:00,6322.7115,4047.6876266478284,2351.8790772323446,5736.786794171858
2026-01-24 17:00:00+00:00,6233.4545,3990.0761809559235,2299.926634867453,5680.386967276022
2026-01-24 18:00:00+00:00,6078.875,4021.6965443385134,2335.0648562441042,5710.02530376231
2026-01-24 19:00:00+00:00,6054.03725,4033.8026200211907,2349.407475138451,5718.9332842827425
2026-01-24 20:00:00+00:00,6078.2645,4079.623314059116,2390.4812397214473,5767.241908522094
2026-01-24 21:00:00+00:00,5682.94225,4028.509569671666,2343.0016774632513,5714.48127081967
2026-01-24 22:00:00+00:00,5281.07475,3944.304027701033,2253.854190443218,5634.088086246078
2026-01-24 23:00:00+00:00,5158.6955,3866.936966891767,2177.0822519689473,5554.1464421582095
2026-01-25 00:00:00+00:00,4709.07475,3678.3738264966714,1994.59133174965,5363.01165564359
