date,wind_onshore_rte_actual,wind_onshore_rte_fitted,wind_onshore_rte_lower,wind_onshore_rte_upper
2026-01-27 17:00:00+00:00,6403.1775,6823.814287687074,5320.893459226729,8326.73511614742
2026-01-27 18:00:00+00:00,5894.325,5849.314873286385,4346.394044826038,7352.23570174673
2026-01-27 19:00:00+00:00,5361.6225,6156.041478923061,4653.120650462715,7658.962307383406
2026-01-27 20:00:00+00:00,5399.1050000000005,5999.191215275026,4496.27038681468,7502.112043735371
2026-01-27 21:00:00+00:00,4987.9775,6069.676063744217,4566.755235283871,7572.596892204562
2026-01-27 22:00:00+00:00,4046.215,4073.570540386653,2570.649711926307,5576.491368846999
2026-01-27 23:00:00+00:00,3185.2475,3397.3647385553177,1894.4439100949721,4900.285567015663
2026-01-28 00:00:00+00:00,3002.95,2736.317013989433,1233.3961855290868,4239.237842449778
2026-01-28 01:00:00+00:00,2955.6725000000006,3069.4864850282643,1566.5656565679187,4572.40731348861
2026-01-28 02:00:00+00:00,2768.865,2672.9808146684704,1170.0599862081253,4175.901643128816
2026-01-28 03:00:00+00:00,2815.1525,2917.5480860641173,1414.6272576037718,4420.468914524463
2026-01-28 04:00:00+00:00,2596.87,3178.950299064819,1676.0294706044733,4681.871127525164
2026-01-28 05:00:00+00:00,2435.305,3258.222436850776,1755.30160839043,4761.1432653111215
2026-01-28 06:00:00+00:00,2133.5775,2886.9900853153904,1384.0692568550444,4389.910913775736
2026-01-28 07:00:00+00:00,1928.9925000000003,2580.868372720394,1077.9475442600483,4083.78920118074
2026-01-28 08:00:00+00:00,1867.37,1769.5479282236897,266.6270997633437,3272.4687566840357
2026-01-28 09:00:00+00:00,1607.6825,1630.528622943828,127.6077944834833,3133.4494514041735
2026-01-28 10:00:00+00:00,1183.145,1408.8227247710288,-94.09810368931721,2911.7435532313743
2026-01-28 11:00:00+00:00,1051.8300000000004,1387.9709346992709,-114.94989376107515,2890.891763159617
2026-01-28 12:00:00+00:00,1103.3349999999996,1873.4758035313816,370.5549750710361,3376.396631991727
2026-01-28 13:00:00+00:00,1291.5875,1959.9381887662594,457.0173603059138,3462.859017226605
2026-01-28 14:00:00+00:00,1468.2925,3057.7077279610344,1554.7868995006888,4560.62855642138
2026-01-28 15:00:00+00:00,1637.3424999999997,2762.2152303898506,1259.294401929505,4265.136058850196
2026-01-28 16:00:00+00:00,1783.4049999999997,2244.290377604885,741.3695491445396,3747.2112060652307
2026-01-28 17:00:00+00:00,2123.2675,2779.71228656897,1276.7914581086247,4282.633115029315
2026-01-28 18:00:00+00:00,2534.8175,3464.9531621551955,1962.0323336948495,4967.8739906155415
2026-01-28 19:00:00+00:00,2771.6875,3976.6067719788016,2473.685943518456,5479.527600439147
2026-01-28 20:00:00+00:00,2906.745,3675.493699437301,2172.5728709769555,5178.414527897647
2026-01-28 21:00:00+00:00,2969.035,2855.7610257120527,1352.8401972517072,4358.681854172399
2026-01-28 22:00:00+00:00,2975.415,2773.14744511169,1270.226616651345,4276.068273572036
2026-01-28 23:00:00+00:00,2820.975,2773.0464206279858,1270.1255921676398,4275.967249088331
2026-01-29 00:00:00+00:00,2687.25,2872.2572612057866,1369.3364327454415,4375.178089666132
