date,hard_coal_50hz_actual,lignite_50hz_actual,oil_50hz_actual,other_fossil_50hz_actual,gas_50hz_actual,renewables_50hz_actual,biomass_50hz_actual,waste_50hz_actual,hard_coal_50hz_fitted,lignite_50hz_fitted,oil_50hz_fitted,other_fossil_50hz_fitted,gas_50hz_fitted,renewables_50hz_fitted,biomass_50hz_fitted,waste_50hz_fitted,hard_coal_50hz_lower,lignite_50hz_lower,oil_50hz_lower,other_fossil_50hz_lower,gas_50hz_lower,renewables_50hz_lower,biomass_50hz_lower,waste_50hz_lower,hard_coal_50hz_upper,lignite_50hz_upper,oil_50hz_upper,other_fossil_50hz_upper,gas_50hz_upper,renewables_50hz_upper,biomass_50hz_upper,waste_50hz_upper
2026-01-24 00:00:00+00:00,1133.5425,4713.77,424.462,177.49475,3863.3525,141.29925000000003,1029.7625,425.92625,620.5426310738827,4508.643333279086,320.9109985275689,93.5713228247034,2394.114051841413,365.7841188842879,988.8198358918129,329.46672973057645,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429
2026-01-24 01:00:00+00:00,1132.5475000000001,4451.55,424.462,177.46875,3808.4775,142.51600000000002,1040.1075,419.8615,618.8512290234114,4493.638648266982,320.9109985275689,93.40788835599037,2389.870522783858,381.0925344722983,988.8198358918129,329.46672973057645,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429
2026-01-24 02:00:00+00:00,1132.955,4431.275,424.462,177.5,3802.4525000000003,142.32150000000001,1038.5774999999999,427.44075,618.8014914797659,4529.925867517327,320.9109985275689,93.1615627571951,2391.019312301682,396.40095006030873,988.8198358918129,329.46672973057645,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429
2026-01-24 03:00:00+00:00,1129.0675,4477.245,424.462,177.65800000000002,3836.8075,142.36325,1038.9,419.9915,618.6389730879047,4553.614378815479,320.9109985275689,93.02112839871434,2392.583213429558,411.70936564831914,988.8198358918129,329.46672973057645,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429
2026-01-24 04:00:00+00:00,1126.545,4630.1175,424.462,177.918,3823.5825,143.4405,1048.0525,427.1485,619.258627388249,4584.464292328763,320.9109985275689,92.83574989636402,2397.0018445137357,427.0177812363296,988.8198358918129,329.46672973057645,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429
2026-01-24 05:00:00+00:00,1127.6875,4618.094999999999,424.462,178.23975,3786.0775,143.69999999999993,1050.325,428.41325,619.3471276107298,4621.027680013125,320.9109985275689,92.41645978023843,2399.2848959875505,442.32619682434,988.8198358918129,329.46672973057645,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429
2026-01-24 06:00:00+00:00,1131.9425,4830.18,424.462,178.50825,3877.435,220.9375,1056.8975,427.64300000000003,621.6726367453637,4704.589615955347,320.9109985275689,92.40452192814334,2412.908795736787,457.6346124123504,988.8198358918129,329.46672973057645,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429
2026-01-24 07:00:00+00:00,1131.4175,5176.02,424.462,179.198,3998.75,327.5274999999999,1061.2350000000001,431.241,624.9346155613712,4808.471880744201,320.9109985275689,92.27125765710386,2429.1866719614986,472.9430280003608,988.8198358918129,329.46672973057645,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429
2026-01-24 08:00:00+00:00,1130.495,5241.7075,424.462,179.4685,4005.07,428.353,1051.1325000000002,427.06,622.7058308455662,4829.038990770476,320.9109985275689,91.3850582342869,2419.2447626644534,488.2514435883712,988.8198358918129,329.46672973057645,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429
2026-01-24 09:00:00+00:00,1133.0125,5164.3575,424.462,179.392,3986.7475,371.3495,1052.305,413.696,615.7448623180615,4790.455326710305,320.9109985275689,89.9974557844505,2386.6223214733236,503.5598591763816,988.8198358918129,329.46672973057645,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429,485.4113284821428,4427.6351160466265,321.30533287202377,59.96197808035714,1769.5455587698416,543.2219096676587,988.6460096775795,331.8802791071429
