date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2026-01-24 00:00:00+00:00,12252.975,11307.965387497137,10897.947731676444,11717.98304331783
2026-01-24 01:00:00+00:00,12021.475,11452.997174090451,11042.979518269758,11863.014829911144
2026-01-24 02:00:00+00:00,11920.65,11449.543240110428,11039.525584289735,11859.560895931121
2026-01-24 03:00:00+00:00,11859.349999999999,11500.282324341977,11090.264668521284,11910.29998016267
2026-01-24 04:00:00+00:00,11882.75,11835.48227276333,11425.464616942636,12245.499928584022
2026-01-24 05:00:00+00:00,11954.9,12869.636437929337,12459.618782108646,13279.65409375003
2026-01-24 06:00:00+00:00,12541.625,12886.672099153631,12476.654443332938,13296.689754974324
2026-01-24 07:00:00+00:00,13344.775,13319.274669543387,12909.257013722694,13729.29232536408
2026-01-24 08:00:00+00:00,14077.6,13665.396005045353,13255.37834922466,14075.413660866045
2026-01-24 09:00:00+00:00,14448.325,14112.008177536363,13701.99052171567,14522.025833357056
2026-01-24 10:00:00+00:00,14896.8,14110.561722921404,13700.54406710071,14520.579378742097
2026-01-24 11:00:00+00:00,14721.7,13562.1682803178,13152.150624497106,13972.185936138492
2026-01-24 12:00:00+00:00,14210.175,13504.173961132316,13094.156305311622,13914.191616953009
2026-01-24 13:00:00+00:00,13837.575,13389.007642865048,12978.989987044355,13799.025298685741
2026-01-24 14:00:00+00:00,13693.45,13332.359945554024,12922.342289733331,13742.377601374717
2026-01-24 15:00:00+00:00,13948.625,13445.743123765344,13035.725467944652,13855.760779586037
2026-01-24 16:00:00+00:00,14412.175,13616.530677317438,13206.513021496745,14026.54833313813
2026-01-24 17:00:00+00:00,14546.475,13608.037092325483,13198.019436504792,14018.054748146176
2026-01-24 18:00:00+00:00,14105.55,13406.139002707841,12996.12134688715,13816.156658528535
2026-01-24 19:00:00+00:00,13500.6,12834.17613402849,12424.158478207797,13244.193789849183
2026-01-24 20:00:00+00:00,12862.05,12723.084606228045,12313.066950407352,13133.102262048738
2026-01-24 21:00:00+00:00,12508.5,12679.22481282666,12269.207157005967,13089.242468647351
2026-01-24 22:00:00+00:00,11919.975,12348.075827626608,11938.058171805915,12758.093483447301
2026-01-24 23:00:00+00:00,11425.2,11857.032388131072,11447.01473231038,12267.050043951765
2026-01-25 00:00:00+00:00,11103.725,11492.874472757621,11082.856816936928,11902.892128578314
2026-01-25 01:00:00+00:00,11018.55,11292.09020603308,10882.072550212388,11702.107861853774
2026-01-25 02:00:00+00:00,11073.35,11259.64709318127,10849.629437360576,11669.664749001962
2026-01-25 03:00:00+00:00,11099.125,11380.811205905915,10970.793550085222,11790.828861726606
2026-01-25 04:00:00+00:00,10929.0,11495.98693348537,11085.969277664677,11906.004589306061
2026-01-25 05:00:00+00:00,10864.8,11778.298186866401,11368.280531045708,12188.315842687094
2026-01-25 06:00:00+00:00,11336.025,12061.764173195932,11651.746517375239,12471.781829016625
2026-01-25 07:00:00+00:00,12146.275,12667.223072879922,12257.20541705923,13077.240728700614
2026-01-25 08:00:00+00:00,12946.225,13323.483670615244,12913.46601479455,13733.501326435935
2026-01-25 09:00:00+00:00,13558.575,13279.457110555766,12869.439454735073,13689.474766376457
2026-01-25 10:00:00+00:00,14224.95,13385.29902177241,12975.281365951716,13795.316677593102
2026-01-25 11:00:00+00:00,13988.65,13352.835614082589,12942.817958261896,13762.85326990328
2026-01-25 12:00:00+00:00,13649.0,13289.960774551631,12879.94311873094,13699.978430372325
2026-01-25 13:00:00+00:00,13439.875,13344.418041252635,12934.400385431942,13754.435697073328
2026-01-25 14:00:00+00:00,13465.8,13534.103801022186,13124.086145201494,13944.121456842879
2026-01-25 15:00:00+00:00,13705.375,13628.983060815734,13218.96540499504,14039.000716636427
2026-01-25 16:00:00+00:00,14347.275,13462.368008672282,13052.350352851588,13872.385664492975
2026-01-25 17:00:00+00:00,14398.725,13506.797512949463,13096.77985712877,13916.815168770156
2026-01-25 18:00:00+00:00,14089.2,13344.883485074022,12934.86582925333,13754.901140894715
2026-01-25 19:00:00+00:00,13561.7,12645.280514023345,12235.262858202652,13055.298169844038
