date,solar_50hz_actual,solar_50hz_fitted,solar_50hz_lower,solar_50hz_upper
2026-01-24 00:00:00+00:00,0.0,6.797342960806873,-1012.321143755224,1025.9158296768378
2026-01-24 01:00:00+00:00,0.0,6.797342960806873,-1012.321143755224,1025.9158296768378
2026-01-24 02:00:00+00:00,0.0,9.172805808829708,-1009.9456809072012,1028.2912925248606
2026-01-24 03:00:00+00:00,0.0,14.312245746280496,-1004.8062409697504,1033.4307324623117
2026-01-24 04:00:00+00:00,0.0,14.312245746280496,-1004.8062409697504,1033.4307324623117
2026-01-24 05:00:00+00:00,0.0,33.869733915970755,-985.2487528000606,1052.9882206320015
2026-01-24 06:00:00+00:00,0.4074999999997999,46.011686889522025,-973.1067998265089,1065.130173605553
2026-01-24 07:00:00+00:00,142.73250000000007,191.49470485672578,-827.6237818593054,1210.6131915727567
2026-01-24 08:00:00+00:00,728.3824999999999,1195.3109841743249,176.19249745829416,2214.429470890356
2026-01-24 09:00:00+00:00,1564.1775,2032.0222557128882,1012.9037689968573,3051.140742428919
2026-01-24 10:00:00+00:00,2238.985,2541.702186807507,1522.583700091476,3560.820673523538
2026-01-24 11:00:00+00:00,2414.8875,2098.8721619335242,1079.7536752174933,3117.990648649555
2026-01-24 12:00:00+00:00,1941.785,1519.5184453030088,500.3999585869776,2538.6369320190397
2026-01-24 13:00:00+00:00,1196.8500000000001,1253.9233503382616,234.80486362223064,2273.0418370542925
2026-01-24 14:00:00+00:00,525.5225,581.2013664793021,-437.9171202367288,1600.319853195333
2026-01-24 15:00:00+00:00,85.01749999999993,105.16717364478563,-913.9513130712457,1124.2856603608163
2026-01-24 16:00:00+00:00,0.04750000000012733,-64.84637379435298,-1083.964860510384,954.272112921678
2026-01-24 17:00:00+00:00,0.0,3.4179120691073877,-1015.7005746469235,1022.5363987851385
2026-01-24 18:00:00+00:00,0.0,1.9671758640952248,-1017.1513108519357,1021.0856625801264
2026-01-24 19:00:00+00:00,0.0,1.9671758640952248,-1017.1513108519357,1021.0856625801264
2026-01-24 20:00:00+00:00,0.0,1.9671758640952248,-1017.1513108519357,1021.0856625801264
2026-01-24 21:00:00+00:00,0.0,1.9671758640952248,-1017.1513108519357,1021.0856625801264
2026-01-24 22:00:00+00:00,0.0,3.4179120691073877,-1015.7005746469235,1022.5363987851385
2026-01-24 23:00:00+00:00,0.0,3.4179120691073877,-1015.7005746469235,1022.5363987851385
2026-01-25 00:00:00+00:00,0.0,8.03612195758069,-1011.0823647584502,1027.1546086736118
2026-01-25 01:00:00+00:00,0.0,8.03612195758069,-1011.0823647584502,1027.1546086736118
2026-01-25 02:00:00+00:00,0.0,10.41158480560398,-1008.7069019104274,1029.5300715216347
2026-01-25 03:00:00+00:00,0.0,15.551024743054768,-1003.5674619729762,1034.6695114590857
2026-01-25 04:00:00+00:00,0.0,15.551024743054768,-1003.5674619729762,1034.6695114590857
2026-01-25 05:00:00+00:00,0.0,35.10851291274457,-984.0099738032864,1054.2269996287757
2026-01-25 06:00:00+00:00,0.4299999999998363,-11.81028505867107,-1030.928771774702,1007.3082016573599
2026-01-25 07:00:00+00:00,131.84500000000003,92.67441311443736,-926.4440736015936,1111.7928998304683
2026-01-25 08:00:00+00:00,577.1399999999999,724.0855312142505,-295.03295550178063,1743.2040179302815
2026-01-25 09:00:00+00:00,1017.8050000000001,896.7285198807035,-122.38996683532741,1915.8470065967344
2026-01-25 10:00:00+00:00,1333.9099999999999,1400.8989386761336,381.78045196010294,2420.0174253921646
2026-01-25 11:00:00+00:00,1390.475,1126.326962024956,107.20847530892479,2145.445448740987
2026-01-25 12:00:00+00:00,1136.1924999999999,1049.345824560314,30.227337844283284,2068.4643112763447
2026-01-25 13:00:00+00:00,686.6575,1073.5592899599885,54.44080324395782,2092.6777766760197
2026-01-25 14:00:00+00:00,261.6399999999999,341.8775178055239,-677.240968910507,1360.9960045215548
2026-01-25 15:00:00+00:00,23.882500000000164,82.52936352304323,-936.5891231929877,1101.6478502390742
2026-01-25 16:00:00+00:00,0.06750000000010914,-65.74111752997578,-1084.8596042460067,953.3773691860554
2026-01-25 17:00:00+00:00,0.0,4.827263064013096,-1014.2912236520178,1023.9457497800443
2026-01-25 18:00:00+00:00,0.0,4.827263064013096,-1014.2912236520178,1023.9457497800443
2026-01-25 19:00:00+00:00,0.0,4.827263064013096,-1014.2912236520178,1023.9457497800443
2026-01-25 20:00:00+00:00,0.0,4.827263064013096,-1014.2912236520178,1023.9457497800443
2026-01-25 21:00:00+00:00,0.0,-4.132399362990782,-1023.2508860790217,1014.9860873530404
2026-01-25 22:00:00+00:00,0.0,-4.132399362990782,-1023.2508860790217,1014.9860873530404
2026-01-25 23:00:00+00:00,0.0,-2.883394139339998,-1022.0018808553714,1016.2350925766907
2026-01-26 00:00:00+00:00,0.0,-1.9198386693169596,-1021.0383253853479,1017.1986480467142
2026-01-26 01:00:00+00:00,0.0,-1.9198386693169596,-1021.0383253853479,1017.1986480467142
2026-01-26 02:00:00+00:00,0.0,-2.2465651794750556,-1021.365051895506,1016.8719215365561
2026-01-26 03:00:00+00:00,0.0,3.6993896724038677,-1015.4190970436271,1022.8178763884348
2026-01-26 04:00:00+00:00,0.0,3.6993896724038677,-1015.4190970436271,1022.8178763884348
2026-01-26 05:00:00+00:00,0.0,23.104740549192684,-996.0137461668382,1042.2232272652238
2026-01-26 06:00:00+00:00,0.3674999999998363,54.54191173206618,-964.5765749839647,1073.6603984480973
2026-01-26 07:00:00+00:00,44.934999999999945,207.37527530391412,-811.743211412117,1226.493762019945
